人民币,长江传媒,广电网络,中文传媒,时代出版,春兰股份,厦华电子,惠而浦,澳柯玛,均胜电子,曙光股份,易见股份,海正药业,中恒集团,复星医药,江苏吴中,大唐电信,大恒科技,信威集团,康欣新材
5.9653597588642626e-36,4.256995141498368e-28,6.078839165006168e-29,1.0174174521080564e-33,3.5578692682084835e-36,1.1559923781333504e-21,0.9999998807907104,1.0877157473453263e-22,1.0214059922792118e-28,6.136991004268566e-08,8.488481603734246e-22,1.3133361627409462e-24,2.2734738732428775e-28,2.8490734024523253e-36,4.407927634009212e-10,2.720952819280591e-34,4.835258231957964e-24,2.995053277609793e-37,3.8413098479850305e-08,1.163123320278511e-35
3.689047090920558e-35,7.568432597493869e-25,3.1942876248951956e-26,4.162624779288383e-34,0.9635932445526123,3.3086092856500664e-26,3.8062484510134134e-29,3.6396567537622104e-08,1.691998851744981e-21,4.947265687393898e-12,1.3767028861784122e-22,1.0388489697105055e-22,1.3918887548764608e-31,2.63708669268482e-35,8.179427968268982e-11,1.6203311678741963e-33,8.927642615372445e-22,0.03640681505203247,0.0,3.1238868557894723e-35
1.7359330272898613e-20,3.2138977893933496e-14,5.243141990317118e-15,3.5903479804770944e-19,4.994989339680844e-13,2.2611894995305803e-11,0.027046510949730873,8.255941565948888e-07,2.1310144133254022e-13,0.9693770408630371,2.0990040261459342e-10,9.321645018378621e-12,6.316669853601324e-16,1.4619806634938153e-20,0.0035756449215114117,2.3337634362870704e-19,3.8499505666811373e-11,2.9634834083219763e-13,1.59478024996983e-14,2.3571768481488692e-20
3.738209930754445e-25,2.4303220200364115e-16,2.2443377054060292e-17,9.550374525772578e-24,1.1437625289545394e-05,7.213738307599356e-15,4.91237450717108e-08,3.7490444810828194e-05,1.3536522468530435e-14,0.21103598177433014,7.982757250363237e-13,7.145873519645574e-14,2.2404165888366014e-20,2.4008333305345016e-25,0.7889140844345093,1.3548419412184913e-23,3.93879292246227e-13,9.204139246321574e-07,9.164248750875004e-30,4.231908914044733e-25
4.066297121137231e-36,1.2935499227013137e-26,6.780089035574518e-28,2.1990580657022728e-35,0.15044033527374268,5.356067147679912e-29,1.2927104517520553e-35,3.685109439821588e-10,4.659592161228452e-23,4.1309095388432783e-16,2.9987625330793787e-25,7.064752798119305e-25,1.467630870118031e-33,3.5450643149453605e-36,4.4052719807884187e-16,1.2436575259300035e-34,5.175907303494122e-24,0.8495596647262573,0.0,3.096332763110969e-36
0.0,0.0,0.0,0.0,1.9926011921667928e-32,4.180713746110289e-36,1.3479276148272744e-24,0.03212984651327133,5.299561629706753e-33,0.9678701758384705,1.0114850793569611e-26,6.481809762750539e-30,0.0,0.0,0.0,0.0,1.4258413110241742e-25,0.0,0.0,0.0
1.6016908690617876e-31,6.429495066331843e-22,1.0925842181991159e-22,8.782913869569946e-30,4.086433340148854e-13,8.271787513966494e-19,1.3834633438847277e-10,5.089402748126304e-06,6.750360417152305e-19,0.9999948740005493,6.962260366548422e-16,6.540084984304792e-17,2.0101186593066195e-25,2.0886639717218523e-31,1.5283080356809364e-10,2.96882947283225e-30,6.464042469116139e-16,1.651926812678495e-26,1.398652756258098e-29,1.937292155232849e-31
0.0,5.430485441842899e-28,3.782088863567291e-29,0.0,1.555258313601371e-05,2.921539583212613e-26,1.9263002593619738e-22,0.9489029049873352,1.0155502973518267e-21,0.051081571727991104,6.481837040049249e-20,7.689825595668835e-21,3.983973515192396e-34,0.0,1.2174696287148349e-19,0.0,9.002337921336843e-19,6.468545096399054e-36,0.0,0.0
0.0,0.0,0.0,0.0,1.832488111688959e-30,0.0,0.0,1.0,0.0,2.415218780527084e-08,1.2251884301068228e-37,0.0,0.0,0.0,0.0,0.0,9.524372952971764e-35,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.7407458941787824e-34,0.0,0.0,1.0,0.0,2.9782551101007443e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.9703968167304993,0.0,0.0,0.029603205621242523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1168027407317763e-31,1.9072884216397647e-25,5.354080315015858e-26,9.849369740568151e-30,3.888155630140699e-35,4.24030773173005e-19,0.9999700784683228,2.5552254322640816e-17,9.762052136268474e-25,2.996956027345732e-05,4.614433250981659e-18,1.2798077045109356e-20,1.0168485107551917e-24,1.416701794930228e-31,1.9425711337264765e-17,6.561266692137309e-31,1.099436254429317e-19,0.0,2.3712765084837883e-08,1.673746086679622e-31
2.8299412643784685e-19,6.9694844987973174e-15,3.867990353196866e-15,4.123877097429536e-18,7.983232588312577e-17,1.473448273114908e-11,0.9530912637710571,5.961540949783739e-08,9.951163970536164e-14,0.046908631920814514,4.71491068410046e-10,1.7210163849590288e-11,4.836320959596824e-15,3.533815613981865e-19,4.416805254869871e-10,7.432219354752602e-19,8.455320471556504e-11,8.478585905305902e-31,3.25748095164613e-10,2.9176797949640853e-19
0.0,3.8715289655490407e-31,3.559521055880692e-33,0.0,1.160676539233562e-30,1.186817935856405e-25,5.035161198575777e-13,1.4284371900430415e-05,6.131208146866872e-26,0.9999856948852539,4.63125403336141e-20,2.6404362522270528e-23,6.555680107480568e-34,0.0,2.6096820944187375e-32,0.0,3.9112895991271796e-20,0.0,0.0,0.0
1.746536647240215e-38,1.1104963310890498e-31,1.1839263187375296e-32,3.704283388944464e-36,0.0,1.3433883119634064e-23,0.9999988079071045,4.086328060703304e-19,9.642944657083527e-30,1.1348977295710938e-06,4.282185188113096e-21,5.23457774863619e-25,9.527184230363702e-30,6.159640015484811e-38,5.411448429321163e-31,2.125663692086998e-38,7.765780253823586e-23,0.0,1.0311130272636256e-14,2.160835302632626e-38
0.0,0.0,0.0,0.0,0.0,2.956493252069523e-29,1.0,2.0163178426116132e-26,7.274469353189549e-38,1.703559293630974e-09,3.5890066588485685e-27,5.506681456801336e-32,5.747101222807777e-37,0.0,1.3994836514277724e-34,0.0,1.1766400534442826e-29,0.0,3.82423774722071e-13,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.9999997615814209,0.0,0.0,4.1621613943227514e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2200191551746684e-07,0.0
